Date,Primary Keywords,Location,Device Type,Organic_Traffic,Keywords_Ranking,Clicks,Impressions,CTR (%),Average_Position,Conversion_Rate (%),Top_Landing_Pages,Keyword_Difficulty,Organic_Revenue ($),Technical_SEO_Errors,Opportunity_Score,Action_Category
2023-12-18 06:00:00,eco-friendly clothing,Germany,Laptop,483,89,1528,8019,3.63,42.9,8.65,Homepage,82.69,8876.95,6,186.92307692307693,Low Priority
2023-12-18 07:00:00,sustainable outdoor gear,Canada,Desktop,5531,20,1060,43381,8.98,35.18,9.72,Homepage,76.94,8294.11,9,1233.115406480955,Low Priority
2023-12-18 08:00:00,eco-friendly clothing,United States,Tablet,1505,93,1961,35427,8.04,9.54,13.28,Category Page,17.51,1125.99,0,3713.522012578617,Quick Win
2023-12-18 09:00:00,eco-friendly accessories,Mexico,Tablet,3569,81,941,44181,6.67,28.24,7.85,Category Page,27.77,3757.12,6,1564.4830028328613,Low Priority
2023-12-18 10:00:00,sustainable outdoor gear,Germany,Desktop,6470,44,2943,29201,8.16,18.82,5.02,Blog Post,69.43,7150.44,6,1551.5940488841657,Growth Opportunity
2023-12-18 11:00:00,eco-friendly accessories,Canada,Tablet,1047,64,382,35669,1.42,19.07,10.67,Product Page,41.3,5340.91,6,1870.4247509176716,Growth Opportunity
2023-12-18 12:00:00,eco-friendly accessories,United States,Tablet,6239,74,210,29339,5.99,43.31,1.0,Category Page,77.27,3780.82,7,677.4186100207804,Low Priority
2023-12-18 13:00:00,eco-friendly clothing,United States,Mobile,2259,61,2809,8610,5.61,2.24,8.13,Homepage,76.35,5957.26,16,3843.7499999999995,Maintain
2023-12-18 14:00:00,recycled fabric dresses,United States,Mobile,2764,66,1518,32877,1.39,24.3,13.64,Product Page,77.69,131.93,3,1352.962962962963,Low Priority
2023-12-18 15:00:00,vegan leather handbags,Australia,Tablet,6850,90,1096,48092,7.02,24.36,10.44,Category Page,64.44,4153.85,15,1974.2200328407225,Low Priority
2023-12-18 16:00:00,eco-friendly clothing,Germany,Tablet,3065,96,1767,32591,3.0,2.28,5.9,Product Page,73.44,1049.83,11,14294.298245614036,Maintain
2023-12-18 17:00:00,eco-friendly accessories,Australia,Mobile,1564,57,972,21530,9.4,39.56,12.34,Category Page,69.62,2518.29,15,544.236602628918,Low Priority
2023-12-18 18:00:00,eco-friendly clothing,Mexico,Desktop,1155,42,352,37485,1.34,38.54,12.54,Category Page,48.65,9208.01,11,972.6258432797093,Low Priority
2023-12-18 19:00:00,sustainable outdoor gear,Germany,Laptop,6676,58,2548,13336,5.52,48.13,4.95,Blog Post,76.74,3745.83,7,277.08290047787244,Low Priority
2023-12-18 20:00:00,recycled fabric dresses,United States,Tablet,2543,54,624,43894,4.3,44.94,14.43,Blog Post,17.88,7140.79,19,976.7245215843348,Low Priority
2023-12-18 21:00:00,recycled fabric dresses,Germany,Laptop,4093,66,2363,8174,2.38,38.18,2.7,Homepage,42.82,6590.81,0,214.0911471974856,Low Priority
2023-12-18 22:00:00,organic cotton apparel,Mexico,Mobile,1576,68,848,44297,4.19,32.25,9.07,Category Page,19.42,6415.53,0,1373.550387596899,Low Priority
2023-12-18 23:00:00,organic cotton apparel,United States,Mobile,3528,91,2111,19088,1.51,11.19,14.72,Homepage,81.66,8330.02,18,1705.8087578194816,Growth Opportunity
2023-12-19 00:00:00,sustainable outdoor gear,United Kingdom,Desktop,4467,80,2715,21971,1.19,1.67,0.8,Homepage,69.65,5983.71,4,13156.287425149701,Maintain
2023-12-19 01:00:00,sustainable outdoor gear,Mexico,Laptop,8957,48,266,17268,1.51,15.7,14.89,Product Page,81.88,2502.8,11,1099.8726114649683,Growth Opportunity
2023-12-19 02:00:00,eco-friendly accessories,United States,Mobile,5290,74,2358,16304,6.33,45.47,1.28,Product Page,30.14,9549.74,5,358.56608753023977,Low Priority
2023-12-19 03:00:00,organic cotton apparel,Canada,Mobile,9502,31,69,10215,7.19,45.19,0.8,Homepage,62.47,3346.69,13,226.04558530648376,Low Priority
2023-12-19 04:00:00,eco-friendly accessories,United Kingdom,Mobile,9574,92,474,16431,7.23,12.82,4.16,Blog Post,13.46,5585.49,8,1281.669266770671,Growth Opportunity
2023-12-19 05:00:00,recycled fabric dresses,Mexico,Tablet,9499,60,2769,30173,2.99,43.2,9.0,Blog Post,24.65,8500.89,19,698.449074074074,Low Priority
2023-12-19 06:00:00,vegan leather handbags,Australia,Desktop,4872,30,680,45962,6.67,39.54,5.38,Category Page,52.05,6475.96,15,1162.4178047546789,Low Priority
2023-12-19 07:00:00,sustainable outdoor gear,Canada,Desktop,2062,4,198,19193,8.45,6.01,5.78,Blog Post,56.21,3676.33,3,3193.510815307821,Quick Win
2023-12-19 08:00:00,eco-friendly clothing,Germany,Tablet,1970,49,939,34807,3.33,23.77,6.31,Category Page,64.41,9361.12,19,1464.3247791333613,Low Priority
2023-12-19 09:00:00,eco-friendly accessories,Mexico,Mobile,4837,28,2389,11806,3.07,42.71,2.97,Category Page,63.17,3798.55,15,276.4223835167408,Low Priority
2023-12-19 10:00:00,vegan leather handbags,Canada,Laptop,8845,60,2623,27052,1.83,13.67,10.11,Product Page,48.81,1489.71,8,1978.9319678127283,Growth Opportunity
2023-12-19 11:00:00,recycled fabric dresses,Mexico,Mobile,3135,51,2914,5171,2.51,48.92,2.15,Category Page,33.84,3271.62,10,105.70318887980376,Low Priority
2023-12-19 12:00:00,eco-friendly accessories,Germany,Tablet,1496,40,1968,23770,8.68,6.75,1.4,Blog Post,11.63,9455.76,14,3521.4814814814813,Quick Win
2023-12-19 13:00:00,recycled fabric dresses,Australia,Tablet,1332,36,2070,31904,6.53,15.58,0.5,Homepage,82.13,410.55,11,2047.7535301668806,Growth Opportunity
2023-12-19 14:00:00,organic cotton apparel,Germany,Mobile,5003,19,358,26015,5.8,27.92,11.07,Blog Post,33.63,3649.76,13,931.769340974212,Low Priority
2023-12-19 15:00:00,organic cotton apparel,United Kingdom,Tablet,2698,41,1907,5624,2.64,4.39,3.69,Category Page,43.36,8266.48,0,1281.093394077449,Quick Win
2023-12-19 16:00:00,organic cotton apparel,Australia,Mobile,206,26,386,7538,1.27,27.22,13.74,Category Page,24.21,1634.32,15,276.9287288758266,Low Priority
2023-12-19 17:00:00,eco-friendly accessories,Australia,Tablet,331,76,2923,46079,3.68,30.09,11.17,Blog Post,17.77,3433.77,5,1531.3725490196077,Low Priority
2023-12-19 18:00:00,vegan leather handbags,Canada,Mobile,5543,42,2474,41807,8.49,21.2,6.59,Homepage,34.51,7933.95,3,1972.0283018867926,Low Priority
2023-12-19 19:00:00,eco-friendly clothing,Canada,Desktop,3356,67,755,17261,9.74,15.58,14.6,Blog Post,25.53,7875.38,1,1107.8947368421052,Growth Opportunity
2023-12-19 20:00:00,eco-friendly accessories,United Kingdom,Tablet,2613,41,1960,43403,0.71,39.48,1.41,Homepage,47.05,7324.8,9,1099.3667679837893,Low Priority
2023-12-19 21:00:00,eco-friendly accessories,United Kingdom,Desktop,9254,58,1958,13925,0.71,41.27,14.92,Category Page,33.12,7689.77,11,337.41216379937,Low Priority
2023-12-19 22:00:00,sustainable outdoor gear,Mexico,Tablet,4347,61,1013,9943,7.24,38.33,6.13,Category Page,64.87,1122.22,5,259.4051656665797,Low Priority
2023-12-19 23:00:00,sustainable outdoor gear,Australia,Mobile,1198,74,882,41754,1.62,12.59,4.99,Blog Post,11.03,4692.25,2,3316.441620333598,Growth Opportunity
2023-12-20 00:00:00,eco-friendly accessories,United States,Mobile,5013,58,1542,35037,5.01,24.53,6.26,Category Page,67.54,8114.19,14,1428.332653893192,Low Priority
2023-12-20 01:00:00,eco-friendly accessories,Australia,Laptop,1884,7,2285,17719,3.1,46.45,9.21,Category Page,25.51,2049.97,18,381.46393972012913,Low Priority
2023-12-20 02:00:00,sustainable outdoor gear,United States,Tablet,4861,90,2323,2743,5.97,41.71,10.49,Product Page,67.76,4057.84,2,65.76360584991609,Low Priority
2023-12-20 03:00:00,recycled fabric dresses,Germany,Laptop,7649,80,1044,21141,5.13,19.95,7.72,Category Page,71.92,1388.55,15,1059.6992481203008,Growth Opportunity
2023-12-20 04:00:00,recycled fabric dresses,United States,Laptop,556,16,2028,48659,7.14,36.76,2.99,Category Page,63.56,6214.64,0,1323.6942328618063,Low Priority
2023-12-20 05:00:00,eco-friendly clothing,United Kingdom,Desktop,3655,83,2735,44066,2.19,2.37,9.81,Product Page,49.62,5506.93,7,18593.248945147676,Maintain
2023-12-20 06:00:00,sustainable outdoor gear,Mexico,Mobile,649,76,1594,49997,1.12,21.97,11.39,Homepage,20.66,6015.38,13,2275.6941283568503,Low Priority
2023-12-20 07:00:00,sustainable outdoor gear,Australia,Desktop,9837,34,53,1921,5.76,28.27,12.67,Blog Post,17.82,413.16,8,67.95189246551114,Low Priority
2023-12-20 08:00:00,organic cotton apparel,Germany,Desktop,1747,67,639,6214,9.8,8.3,12.44,Homepage,33.84,1067.27,12,748.6746987951807,Quick Win
2023-12-20 09:00:00,eco-friendly accessories,Mexico,Mobile,6619,71,1874,26673,3.77,38.55,14.74,Blog Post,33.55,8679.35,8,691.9066147859922,Low Priority
2023-12-20 10:00:00,vegan leather handbags,United States,Desktop,4460,50,1015,9805,4.35,5.98,12.2,Blog Post,64.84,584.14,13,1639.6321070234114,Quick Win
2023-12-20 11:00:00,recycled fabric dresses,Germany,Tablet,5780,5,1229,39373,1.81,31.05,13.44,Category Page,27.49,5568.42,8,1268.0515297906602,Low Priority
2023-12-20 12:00:00,eco-friendly accessories,United Kingdom,Tablet,5907,52,1351,13552,4.9,26.53,8.29,Category Page,46.79,4471.3,14,510.81794195250654,Low Priority
2023-12-20 13:00:00,eco-friendly accessories,Mexico,Tablet,8526,5,2633,31425,2.89,10.17,6.71,Homepage,64.76,1459.45,14,3089.9705014749266,Growth Opportunity
2023-12-20 14:00:00,sustainable outdoor gear,United States,Laptop,1109,97,2759,45106,3.14,41.15,3.56,Homepage,32.38,6363.59,19,1096.1360874848117,Low Priority
2023-12-20 15:00:00,eco-friendly accessories,Germany,Mobile,5014,70,955,38705,0.62,27.09,7.08,Homepage,69.29,8298.36,18,1428.7559985234404,Low Priority
2023-12-20 16:00:00,vegan leather handbags,Australia,Mobile,6398,32,1302,49355,1.14,35.5,8.88,Product Page,12.56,7313.39,11,1390.281690140845,Low Priority
2023-12-20 17:00:00,eco-friendly clothing,Germany,Laptop,1422,98,1881,8490,9.62,25.6,1.23,Blog Post,36.98,6276.39,18,331.640625,Low Priority
2023-12-20 18:00:00,eco-friendly accessories,United Kingdom,Laptop,1115,78,2070,8197,9.98,48.36,4.78,Product Page,69.05,4405.04,17,169.4995864350703,Low Priority
2023-12-20 19:00:00,eco-friendly clothing,Mexico,Mobile,8287,70,1986,20778,2.27,12.09,8.16,Product Page,68.44,7483.15,16,1718.6104218362284,Growth Opportunity
2023-12-20 20:00:00,vegan leather handbags,United States,Tablet,1309,49,953,2979,2.69,18.79,12.79,Product Page,60.15,7163.2,2,158.54177754124535,Growth Opportunity
2023-12-20 21:00:00,eco-friendly accessories,Germany,Laptop,2526,76,253,12018,3.58,16.67,1.1,Homepage,76.31,2576.03,6,720.9358128374324,Growth Opportunity
2023-12-20 22:00:00,eco-friendly clothing,Australia,Tablet,4758,19,1413,10078,4.46,35.05,12.65,Category Page,67.01,1452.26,19,287.5320970042796,Low Priority
2023-12-20 23:00:00,recycled fabric dresses,Australia,Tablet,7035,27,569,9660,4.3,21.31,6.83,Product Page,62.48,446.15,5,453.30830595964335,Low Priority
2023-12-21 00:00:00,vegan leather handbags,Mexico,Laptop,1522,27,1677,38502,1.85,43.43,8.68,Product Page,87.85,6084.23,7,886.5300483536726,Low Priority
2023-12-21 01:00:00,eco-friendly accessories,Canada,Desktop,1612,2,1624,8574,6.69,12.01,10.99,Homepage,10.84,8295.63,10,713.9050791007494,Growth Opportunity
2023-12-21 02:00:00,eco-friendly clothing,Canada,Tablet,3179,13,483,10252,4.92,27.9,9.56,Category Page,87.51,9569.21,18,367.45519713261655,Low Priority
2023-12-21 03:00:00,eco-friendly accessories,Australia,Mobile,3389,80,1137,48511,2.85,28.21,2.08,Category Page,28.41,3170.84,14,1719.6384260900388,Low Priority
2023-12-21 04:00:00,vegan leather handbags,United States,Laptop,3135,50,1502,9549,1.06,20.92,5.87,Blog Post,27.07,2073.55,18,456.453154875717,Low Priority
2023-12-21 05:00:00,eco-friendly clothing,United Kingdom,Laptop,3175,45,2978,31593,1.13,14.94,14.2,Category Page,51.62,2392.8,19,2114.6586345381525,Growth Opportunity
2023-12-21 06:00:00,vegan leather handbags,United Kingdom,Tablet,3156,78,1001,35219,5.1,47.43,8.06,Product Page,78.81,812.94,0,742.5469112376132,Low Priority
2023-12-21 07:00:00,organic cotton apparel,Mexico,Tablet,2327,57,411,31622,9.1,39.27,12.4,Category Page,48.41,150.89,6,805.2457346574993,Low Priority
2023-12-21 08:00:00,recycled fabric dresses,United Kingdom,Desktop,5236,26,1268,25486,4.37,31.18,3.38,Homepage,17.54,5332.47,15,817.3829377806287,Low Priority
2023-12-21 09:00:00,organic cotton apparel,United States,Laptop,1250,25,256,24185,4.24,44.69,10.37,Homepage,89.19,605.87,17,541.1725218169613,Low Priority
2023-12-21 10:00:00,eco-friendly clothing,Australia,Tablet,8408,29,1002,37216,3.94,29.17,14.79,Homepage,63.12,4978.91,11,1275.8313335618784,Low Priority
2023-12-21 11:00:00,eco-friendly clothing,Canada,Laptop,8906,29,471,30560,3.15,1.95,13.22,Homepage,29.66,9935.71,3,15671.794871794873,Maintain
2023-12-21 12:00:00,vegan leather handbags,Australia,Laptop,3165,99,875,34317,5.19,47.71,6.61,Category Page,11.54,5432.34,2,719.2831691469294,Low Priority
2023-12-21 13:00:00,organic cotton apparel,Australia,Laptop,9606,28,2102,24513,9.56,18.51,14.26,Product Page,28.48,7276.89,3,1324.3111831442463,Growth Opportunity
2023-12-21 14:00:00,sustainable outdoor gear,Germany,Laptop,3252,47,2595,9456,1.41,10.99,5.66,Product Page,29.35,7760.95,8,860.4185623293903,Growth Opportunity
2023-12-21 15:00:00,organic cotton apparel,Mexico,Desktop,7513,30,1446,23089,5.67,15.79,2.67,Category Page,11.93,7263.62,6,1462.2545915136163,Growth Opportunity
2023-12-21 16:00:00,vegan leather handbags,United States,Mobile,8500,74,920,21564,4.87,9.23,1.98,Homepage,44.85,6370.97,9,2336.2946912242687,Quick Win
2023-12-21 17:00:00,vegan leather handbags,Australia,Mobile,9537,56,1552,36356,3.62,42.26,8.15,Blog Post,21.78,9174.39,7,860.2934216753431,Low Priority
2023-12-21 18:00:00,eco-friendly clothing,United Kingdom,Desktop,3779,33,443,40892,9.16,15.24,12.63,Blog Post,41.45,262.45,0,2683.202099737533,Growth Opportunity
2023-12-21 19:00:00,recycled fabric dresses,Canada,Mobile,5020,26,644,18548,9.47,43.53,2.04,Homepage,59.73,9905.75,6,426.0969446358833,Low Priority
2023-12-21 20:00:00,sustainable outdoor gear,Germany,Desktop,8343,35,1463,30282,7.95,37.98,3.94,Category Page,14.93,4614.5,0,797.3143759873618,Low Priority
2023-12-21 21:00:00,eco-friendly accessories,United States,Laptop,8561,90,669,18552,1.36,10.98,5.57,Blog Post,60.84,5612.65,13,1689.6174863387978,Growth Opportunity
2023-12-21 22:00:00,sustainable outdoor gear,United Kingdom,Mobile,6258,43,279,14206,2.73,12.21,13.17,Homepage,77.99,9977.74,7,1163.4725634725635,Growth Opportunity
2023-12-21 23:00:00,recycled fabric dresses,Canada,Tablet,8955,36,68,23882,1.97,31.51,0.9,Blog Post,69.03,7460.4,0,757.918121231355,Low Priority
2023-12-22 00:00:00,sustainable outdoor gear,United States,Desktop,7963,65,2428,46848,6.64,29.02,5.12,Product Page,74.43,6319.59,6,1614.3349414197107,Low Priority
2023-12-22 01:00:00,vegan leather handbags,United Kingdom,Tablet,9125,99,841,36451,2.35,2.6,7.09,Category Page,72.98,4211.12,15,14019.615384615383,Maintain
2023-12-22 02:00:00,organic cotton apparel,United Kingdom,Desktop,4273,46,378,2540,7.84,12.03,1.53,Blog Post,52.4,6922.4,4,211.13881961762263,Growth Opportunity
2023-12-22 03:00:00,recycled fabric dresses,Mexico,Tablet,3964,8,1406,36971,0.65,40.23,4.81,Homepage,60.45,3404.94,8,918.9908028834204,Low Priority
2023-12-22 04:00:00,eco-friendly accessories,Germany,Mobile,1174,38,1052,48179,2.67,38.68,6.73,Blog Post,68.25,3254.82,8,1245.5791106514994,Low Priority
2023-12-22 05:00:00,recycled fabric dresses,United Kingdom,Mobile,7382,11,2724,6794,1.84,44.91,8.5,Homepage,86.09,6901.12,15,151.28033845468718,Low Priority
2023-12-22 06:00:00,eco-friendly accessories,Canada,Tablet,2135,6,1351,11188,3.21,41.23,14.12,Homepage,49.1,304.69,10,271.3558088770313,Low Priority
2023-12-22 07:00:00,recycled fabric dresses,Canada,Laptop,7999,85,1981,31617,0.78,36.77,3.33,Category Page,17.66,6415.36,1,859.8585803644274,Low Priority
2023-12-22 08:00:00,sustainable outdoor gear,Canada,Tablet,9913,84,657,30962,9.49,15.48,3.18,Category Page,12.1,2310.71,11,2000.129198966408,Growth Opportunity
2023-12-22 09:00:00,vegan leather handbags,Germany,Laptop,4089,21,2655,28999,8.02,41.38,3.96,Category Page,72.72,1159.64,3,700.7974867085549,Low Priority
2023-12-22 10:00:00,eco-friendly clothing,Australia,Laptop,8887,23,477,29303,3.87,7.46,8.21,Blog Post,77.7,8556.25,5,3928.016085790885,Quick Win
2023-12-22 11:00:00,sustainable outdoor gear,Germany,Mobile,8946,38,528,15015,9.17,27.76,9.96,Category Page,46.72,1249.34,16,540.8861671469741,Low Priority
2023-12-22 12:00:00,eco-friendly clothing,Mexico,Laptop,1426,90,308,19729,1.92,3.16,5.14,Product Page,56.2,2732.85,18,6243.354430379746,Quick Win
2023-12-22 13:00:00,vegan leather handbags,Germany,Laptop,6399,34,1464,3688,8.74,8.14,5.55,Product Page,71.11,2922.48,11,453.071253071253,Quick Win
2023-12-22 14:00:00,vegan leather handbags,Canada,Desktop,8385,76,858,37914,7.01,44.33,13.27,Homepage,21.18,4954.76,18,855.2673133318294,Low Priority
2023-12-22 15:00:00,eco-friendly clothing,Germany,Desktop,2398,54,380,40222,9.09,46.76,13.92,Category Page,11.28,292.68,13,860.1796407185628,Low Priority
2023-12-22 16:00:00,vegan leather handbags,United States,Laptop,2673,21,1198,2680,5.34,41.51,5.42,Category Page,73.08,3834.35,5,64.56275596241869,Low Priority
2023-12-22 17:00:00,eco-friendly clothing,Canada,Tablet,5285,10,1650,21693,9.52,41.52,1.64,Blog Post,59.16,3881.73,2,522.4710982658959,Low Priority
2023-12-22 18:00:00,organic cotton apparel,United Kingdom,Mobile,8363,74,2313,1886,9.99,18.47,0.58,Blog Post,62.93,8576.78,16,102.11153221440173,Growth Opportunity
2023-12-22 19:00:00,sustainable outdoor gear,Canada,Laptop,9030,52,154,19935,7.31,33.08,1.81,Homepage,84.77,8605.56,17,602.6299879081016,Low Priority
2023-12-22 20:00:00,sustainable outdoor gear,United States,Laptop,1981,99,1598,13889,8.47,35.99,11.9,Product Page,49.61,9739.2,5,385.9127535426507,Low Priority
2023-12-22 21:00:00,organic cotton apparel,Canada,Desktop,5497,6,318,34608,4.9,45.32,5.6,Blog Post,22.87,8352.85,2,763.6363636363637,Low Priority
2023-12-22 22:00:00,recycled fabric dresses,Germany,Laptop,242,17,582,1638,7.55,48.49,12.46,Homepage,84.62,1195.23,6,33.78016085790885,Low Priority
2023-12-22 23:00:00,recycled fabric dresses,Canada,Mobile,9133,74,1009,36562,1.3,9.54,6.11,Blog Post,68.17,5558.85,15,3832.4947589098538,Quick Win
2023-12-23 00:00:00,organic cotton apparel,Canada,Laptop,4851,69,2716,6967,8.87,47.19,11.67,Blog Post,49.32,6317.74,6,147.63721127357493,Low Priority
2023-12-23 01:00:00,recycled fabric dresses,Germany,Tablet,2013,38,2520,6312,1.12,30.93,3.61,Blog Post,34.74,5911.94,0,204.0737148399612,Low Priority
2023-12-23 02:00:00,organic cotton apparel,Australia,Mobile,6440,46,884,2212,7.72,30.97,10.18,Homepage,41.01,6247.4,15,71.42395866968033,Low Priority
2023-12-23 03:00:00,recycled fabric dresses,Canada,Mobile,4526,56,617,48401,6.78,11.18,1.34,Homepage,39.74,7028.93,11,4329.248658318426,Growth Opportunity
2023-12-23 04:00:00,organic cotton apparel,United Kingdom,Tablet,7767,49,2147,2995,8.66,35.02,1.45,Category Page,17.32,1657.42,13,85.52255853797828,Low Priority
2023-12-23 05:00:00,vegan leather handbags,United States,Tablet,2118,74,2209,19001,1.76,38.89,11.51,Homepage,15.68,3207.96,13,488.5831833376189,Low Priority
2023-12-23 06:00:00,recycled fabric dresses,United States,Laptop,9947,60,2923,18121,5.24,9.12,6.05,Product Page,68.12,9902.65,5,1986.9517543859652,Quick Win
2023-12-23 07:00:00,recycled fabric dresses,Australia,Desktop,4899,57,1750,46773,1.11,27.81,10.64,Category Page,65.46,9555.77,17,1681.8770226537217,Low Priority
2023-12-23 08:00:00,sustainable outdoor gear,United States,Tablet,8843,98,1476,15457,9.82,9.74,9.88,Category Page,75.34,3751.0,18,1586.9609856262832,Quick Win
2023-12-23 09:00:00,vegan leather handbags,United Kingdom,Mobile,295,8,900,16138,3.84,44.38,3.01,Homepage,49.41,9339.05,17,363.6322667868409,Low Priority
2023-12-23 10:00:00,vegan leather handbags,Mexico,Laptop,6714,50,2464,21578,0.61,40.7,7.78,Blog Post,86.98,9010.64,5,530.1719901719902,Low Priority
2023-12-23 11:00:00,eco-friendly accessories,Germany,Mobile,8456,18,2160,39167,2.62,14.22,0.91,Blog Post,40.69,9705.3,9,2754.3600562587903,Growth Opportunity
2023-12-23 12:00:00,sustainable outdoor gear,Germany,Desktop,6785,44,768,31402,6.57,5.16,13.39,Category Page,24.28,5218.03,17,6085.658914728681,Quick Win
2023-12-23 13:00:00,vegan leather handbags,United Kingdom,Laptop,3446,6,2938,14672,7.02,22.1,6.46,Blog Post,21.87,3645.63,7,663.8914027149322,Low Priority
2023-12-23 14:00:00,organic cotton apparel,United States,Desktop,8603,69,1331,16904,7.12,1.42,2.77,Blog Post,64.61,2521.18,4,11904.225352112677,Maintain
2023-12-23 15:00:00,recycled fabric dresses,United Kingdom,Desktop,7616,10,946,13927,7.73,31.49,9.55,Product Page,51.75,9300.2,11,442.26738647189586,Low Priority
2023-12-23 16:00:00,eco-friendly clothing,Germany,Desktop,9623,23,1432,8449,6.82,11.88,12.2,Product Page,19.11,1836.44,5,711.1952861952861,Growth Opportunity
2023-12-23 17:00:00,sustainable outdoor gear,Germany,Mobile,9018,70,2409,9422,7.72,26.27,11.59,Blog Post,82.81,1268.14,4,358.66006851922344,Low Priority
2023-12-23 18:00:00,eco-friendly accessories,Australia,Laptop,4260,61,2679,15372,1.6,2.79,1.98,Category Page,24.12,9839.88,10,5509.677419354839,Maintain
2023-12-23 19:00:00,sustainable outdoor gear,Australia,Laptop,798,84,1642,2435,7.88,26.41,9.7,Category Page,82.46,6679.96,9,92.19992427110942,Low Priority
2023-12-23 20:00:00,recycled fabric dresses,Mexico,Tablet,4893,38,1640,18071,8.49,17.27,6.61,Product Page,40.89,6631.76,12,1046.3810075275044,Growth Opportunity
2023-12-23 21:00:00,recycled fabric dresses,Mexico,Mobile,9734,70,2584,33922,7.95,8.82,8.75,Blog Post,40.92,9391.67,14,3846.0317460317456,Quick Win
2023-12-23 22:00:00,sustainable outdoor gear,Canada,Desktop,1725,14,529,40609,2.15,34.13,5.05,Product Page,36.23,5915.85,8,1189.8329915030763,Low Priority
2023-12-23 23:00:00,vegan leather handbags,United States,Laptop,8916,15,2872,10916,2.83,7.17,14.61,Product Page,25.4,8384.14,5,1522.4546722454672,Quick Win
2023-12-24 00:00:00,organic cotton apparel,United Kingdom,Laptop,3524,55,90,33839,8.34,27.6,5.42,Product Page,15.31,5248.7,2,1226.0507246376812,Low Priority
2023-12-24 01:00:00,vegan leather handbags,United States,Mobile,743,77,2045,42753,3.95,10.07,13.63,Category Page,45.78,5292.73,0,4245.58093346574,Growth Opportunity
2023-12-24 02:00:00,organic cotton apparel,Mexico,Desktop,3114,68,2850,18343,2.93,21.03,10.22,Homepage,22.63,1174.8,15,872.2301474084641,Low Priority
2023-12-24 03:00:00,vegan leather handbags,Canada,Mobile,4470,72,529,32637,3.72,10.29,8.28,Homepage,60.53,4797.71,4,3171.7201166180757,Growth Opportunity
2023-12-24 04:00:00,vegan leather handbags,United States,Desktop,1503,45,2120,42004,2.09,14.03,10.69,Homepage,41.51,1421.75,12,2993.8702779757664,Growth Opportunity
2023-12-24 05:00:00,eco-friendly accessories,Germany,Tablet,1941,1,1621,31408,1.85,32.81,13.04,Blog Post,56.4,1503.93,16,957.2691252666868,Low Priority
2023-12-24 06:00:00,organic cotton apparel,Australia,Tablet,8341,39,978,18719,5.58,42.55,6.1,Product Page,32.04,3943.91,3,439.9294947121034,Low Priority
2023-12-24 07:00:00,eco-friendly accessories,Mexico,Laptop,4160,26,862,3672,4.42,16.2,9.44,Category Page,75.54,734.73,17,226.66666666666669,Growth Opportunity
2023-12-24 08:00:00,vegan leather handbags,Canada,Desktop,1591,21,1079,25807,7.61,20.98,13.33,Blog Post,44.86,4041.74,14,1230.0762631077216,Low Priority
2023-12-24 09:00:00,eco-friendly accessories,Germany,Desktop,7488,92,2977,37877,1.99,47.58,4.52,Blog Post,56.79,539.1,10,796.0697772173182,Low Priority
2023-12-24 10:00:00,recycled fabric dresses,Germany,Tablet,6965,92,1518,49526,1.48,19.9,8.11,Product Page,59.04,6985.15,1,2488.743718592965,Growth Opportunity
2023-12-24 11:00:00,sustainable outdoor gear,Australia,Laptop,909,98,296,26068,8.78,17.45,11.69,Homepage,55.47,6410.12,15,1493.8681948424069,Growth Opportunity
2023-12-24 12:00:00,organic cotton apparel,Canada,Desktop,658,15,1403,12444,1.68,2.76,8.47,Homepage,80.15,8831.1,3,4508.695652173914,Maintain
2023-12-24 13:00:00,recycled fabric dresses,Australia,Desktop,8075,71,2110,39981,2.82,13.83,7.82,Category Page,31.66,3867.93,17,2890.889370932755,Growth Opportunity
2023-12-24 14:00:00,recycled fabric dresses,Canada,Tablet,3241,65,980,34430,5.55,26.29,8.55,Blog Post,39.91,7856.68,1,1309.6234309623433,Low Priority
2023-12-24 15:00:00,organic cotton apparel,Germany,Desktop,1789,20,2186,7137,8.25,25.86,10.41,Homepage,46.2,5348.39,14,275.9860788863109,Low Priority
2023-12-24 16:00:00,eco-friendly accessories,Canada,Desktop,6638,82,2313,33911,3.78,26.6,13.49,Homepage,36.6,8007.44,7,1274.8496240601503,Low Priority
2023-12-24 17:00:00,vegan leather handbags,Germany,Mobile,3148,28,1315,14545,2.13,41.28,2.46,Category Page,37.82,4014.75,2,352.34980620155034,Low Priority
2023-12-24 18:00:00,eco-friendly accessories,United Kingdom,Desktop,8173,63,201,30842,7.37,12.42,5.68,Category Page,84.5,8809.47,3,2483.2528180354266,Growth Opportunity
2023-12-24 19:00:00,eco-friendly clothing,United States,Desktop,1975,59,497,5866,4.89,35.35,12.75,Product Page,87.87,8534.69,12,165.94059405940592,Low Priority
2023-12-24 20:00:00,sustainable outdoor gear,Germany,Desktop,2097,11,605,1581,7.98,26.81,0.51,Product Page,34.13,7157.67,19,58.97053338306602,Low Priority
2023-12-24 21:00:00,organic cotton apparel,Canada,Desktop,1248,14,2721,33767,7.85,44.52,8.71,Blog Post,27.03,731.77,12,758.4681042228212,Low Priority
2023-12-24 22:00:00,eco-friendly clothing,United States,Laptop,3124,77,2727,29167,7.32,44.46,6.48,Blog Post,75.72,5203.45,14,656.0278902384166,Low Priority
